Disaster_ID,Magnitude,Fatalities,Economic_Loss($),Year,Month,Day,DayOfYear,Disaster_Type_Encoded,Location_Encoded
9047,5.428355842,1655,480851122.6,2025,1,11,11,3,5
9048,2.531731032,7326,308223186,2025,1,11,11,4,0
9049,4.958212004,3460,825148482.1,2025,1,12,12,1,0
9050,9.711687391,3815,914101237.5,2025,1,12,12,0,5
9051,9.537702113,8751,183608673,2025,1,12,12,0,1
9052,3.450840842,99,631998487.5,2025,1,12,12,2,0
9053,7.727559794,822,13364359.28,2025,1,12,12,1,1
9054,6.309189823,1790,130587383.8,2025,1,12,12,0,5
9055,1.82251042,9303,324061745.3,2025,1,12,12,3,3
9056,5.990034,6072,416024329.3,2025,1,12,12,0,2
9057,9.442811195,1154,422890960.3,2025,1,12,12,4,2
9058,9.71117677,8786,187193495.9,2025,1,12,12,3,5
9059,6.593011869,5068,541981591.4,2025,1,12,12,4,5
9060,3.523653351,9192,583693497.9,2025,1,12,12,4,4
9061,5.478599801,785,361608490.9,2025,1,12,12,0,0
9062,6.511931895,7573,112572684.3,2025,1,12,12,3,4
9063,2.738066034,2861,843391175.6,2025,1,12,12,3,2
9064,8.918244544,1690,705845907,2025,1,12,12,1,1
9065,2.181606112,2621,822724829.2,2025,1,12,12,2,3
9066,2.191225676,6981,256848380.5,2025,1,12,12,4,5
9067,8.959455447,7792,717538576.4,2025,1,12,12,4,0
9068,1.853185402,964,252078069.1,2025,1,12,12,0,2
9069,7.300174489,5693,900995211.4,2025,1,12,12,3,2
9070,5.080380124,5964,339288504,2025,1,12,12,4,3
9071,7.743483673,8752,613695668.7,2025,1,12,12,1,5
9072,1.864221378,3861,843125852.9,2025,1,12,12,4,2
9073,8.898369338,4535,324163762.9,2025,1,13,13,0,1
9074,9.586494396,5034,168354946.4,2025,1,13,13,1,1
9075,9.075456619,4367,557373112.4,2025,1,13,13,4,3
9076,4.929811952,7219,106212527.2,2025,1,13,13,2,0
9077,6.265785545,3980,889307952.5,2025,1,13,13,0,5
9078,6.712598746,682,646583466.5,2025,1,13,13,2,2
9079,5.246775739,8926,517265299.4,2025,1,13,13,1,4
9080,2.446563349,7575,420893168.3,2025,1,13,13,0,3
9081,7.644864091,1666,335075112.2,2025,1,13,13,3,2
9082,2.042889046,2358,941696030,2025,1,13,13,1,0
9083,5.826756219,4687,307465322.5,2025,1,13,13,1,3
9084,1.018328709,4096,818129153.3,2025,1,13,13,3,2
9085,6.759563779,8215,968723333.8,2025,1,13,13,1,5
9086,9.065409337,2191,518871871.6,2025,1,13,13,2,3
9087,7.216763019,1056,296357082.4,2025,1,13,13,1,1
9088,8.771389314,999,944004120.8,2025,1,13,13,2,2
9089,3.592256549,9918,800295625,2025,1,13,13,1,1
9090,1.528404847,6979,746646370.7,2025,1,13,13,3,3
9091,8.371562013,2738,310197984.5,2025,1,13,13,1,2
9092,4.458740469,3406,22130528.79,2025,1,13,13,2,4
9093,7.60706181,2534,900162954.6,2025,1,13,13,0,0
9094,4.685239387,2974,721993535.1,2025,1,13,13,2,4
9095,6.62746715,3921,279492809,2025,1,13,13,2,4
9096,2.192099372,9476,457905798.5,2025,1,13,13,2,5
9097,4.869174409,1212,628801749.2,2025,1,14,14,3,5
9098,8.435456264,6192,352644588.3,2025,1,14,14,1,5
9099,2.220743102,9820,350186912.3,2025,1,14,14,0,1
9100,8.734668191,9898,856893405,2025,1,14,14,2,3
9101,1.04922127,8680,326012153,2025,1,14,14,2,1
9102,7.299999921,5109,320125427.9,2025,1,14,14,4,4
9103,2.772462475,5428,996852808.6,2025,1,14,14,0,1
9104,4.48231828,8938,138161658.3,2025,1,14,14,1,0
9105,2.867564401,7626,362829436.6,2025,1,14,14,0,5
9106,8.126818515,3301,173899617,2025,1,14,14,4,2
9107,8.192530577,8454,584370982.8,2025,1,14,14,1,0
9108,7.541977508,7813,699667092.7,2025,1,14,14,1,3
9109,1.440250191,5403,639998119.2,2025,1,14,14,1,3
9110,8.300354941,8327,101410486.6,2025,1,14,14,0,1
9111,4.820851145,2998,803474930.1,2025,1,14,14,1,4
9112,6.262310309,4691,173775172.5,2025,1,14,14,4,4
9113,1.80661582,5606,444956495,2025,1,14,14,3,1
9114,7.520628815,4895,526770055.4,2025,1,14,14,1,2
9115,6.900353023,9681,720733296.7,2025,1,14,14,3,5
9116,2.588090113,1950,79038339.54,2025,1,14,14,0,2
9117,4.275328509,3438,778165162.4,2025,1,14,14,3,1
9118,8.686912748,8208,203390251.9,2025,1,14,14,3,2
9119,7.398487393,2099,14925353.27,2025,1,14,14,3,3
9120,1.176793869,3893,507573530.6,2025,1,14,14,1,0
9121,4.313330545,5707,884544400,2025,1,15,15,2,3
9122,8.324853338,9947,733371766.6,2025,1,15,15,2,0
9123,9.91742457,1028,667712202.3,2025,1,15,15,2,1
9124,3.958902113,875,350741709.5,2025,1,15,15,1,5
9125,5.71764688,3631,973281024.1,2025,1,15,15,3,5
9126,2.264842601,3643,939519857.1,2025,1,15,15,4,1
9127,1.651609379,3741,288140998.9,2025,1,15,15,1,3
9128,3.401212601,2702,398624699.5,2025,1,15,15,3,3
9129,6.546540967,2149,861427541.1,2025,1,15,15,1,3
9130,2.909412929,2512,760105925.6,2025,1,15,15,2,2
9131,4.18159734,994,106503701.2,2025,1,15,15,4,5
9132,1.657204518,4813,6181917.429,2025,1,15,15,1,2
9133,3.575167206,4947,170690343.8,2025,1,15,15,2,4
9134,3.161992413,780,885557183.9,2025,1,15,15,4,5
9135,3.754223411,7872,826015581.3,2025,1,15,15,2,3
9136,3.170261764,3847,743234113.5,2025,1,15,15,3,4
9137,1.33938373,9579,515503053.9,2025,1,15,15,0,3
9138,3.264937547,5664,423675491.3,2025,1,15,15,3,0
9139,1.254441653,9979,148584260.7,2025,1,15,15,3,1
9140,9.886273671,5729,475123993.1,2025,1,15,15,4,2
9141,9.975343748,2038,521764085.3,2025,1,15,15,1,4
9142,3.678630699,5712,410142123.5,2025,1,15,15,3,3
9143,1.668187777,3402,734476646.9,2025,1,15,15,2,2
9144,2.007765174,6256,64189628.25,2025,1,15,15,1,4
9145,7.432468019,5852,796566314.1,2025,1,16,16,1,1
9146,7.566229317,550,220238158.3,2025,1,16,16,3,5
9147,3.1564436,4355,885053528.3,2025,1,16,16,0,2
9148,9.337062059,4356,842444602.3,2025,1,16,16,4,5
9149,7.584636171,1296,866192500.5,2025,1,16,16,4,0
9150,2.704894107,5882,30477624.8,2025,1,16,16,4,1
9151,8.673499843,4474,934059625.9,2025,1,16,16,3,0
9152,4.867339847,1129,379846774.9,2025,1,16,16,0,4
9153,6.655100295,4721,848151120.1,2025,1,16,16,0,2
9154,5.147229751,7386,239814974.7,2025,1,16,16,0,3
9155,7.814848502,5088,375608201.7,2025,1,16,16,0,2
9156,3.841512021,9884,129260418.4,2025,1,16,16,2,0
9157,9.399561801,4158,516390030.2,2025,1,16,16,4,1
9158,9.377868081,9734,499484738.1,2025,1,16,16,0,1
9159,9.148893218,6878,669565250.4,2025,1,16,16,0,5
9160,2.643722214,6609,763784191.6,2025,1,16,16,1,4
9161,6.707287544,5625,923218398,2025,1,16,16,1,5
9162,6.701264808,309,868785467.5,2025,1,16,16,0,0
9163,5.470905881,8231,624187365.1,2025,1,16,16,4,0
9164,1.181256627,3372,266235240.6,2025,1,16,16,2,5
9165,2.715808481,8264,193506407.7,2025,1,16,16,4,0
9166,5.456190562,6662,885141593.7,2025,1,16,16,1,5
9167,1.777651578,4153,451198420.5,2025,1,16,16,3,1
9168,8.320323341,9428,202582288.8,2025,1,16,16,4,5
9169,4.313302441,5044,400998377.6,2025,1,17,17,0,5
9170,6.472817064,8296,527848606.6,2025,1,17,17,4,2
9171,3.680964721,6841,424600862.3,2025,1,17,17,1,1
9172,7.791840118,5707,152907276.5,2025,1,17,17,1,0
9173,9.3074989,3313,513786264.4,2025,1,17,17,2,2
9174,9.958730957,5218,447927987.6,2025,1,17,17,3,5
9175,2.87986343,3120,140002628.5,2025,1,17,17,0,4
9176,9.362891705,1980,68656045.61,2025,1,17,17,2,5
9177,4.791452027,1068,387008676,2025,1,17,17,4,1
9178,2.619656035,7328,686364547.2,2025,1,17,17,0,4
9179,2.227838536,3817,232891141.8,2025,1,17,17,3,1
9180,3.141353005,3366,878468169.1,2025,1,17,17,2,0
9181,1.765346186,9722,308192842.6,2025,1,17,17,2,2
9182,7.16528621,1326,885879438.5,2025,1,17,17,0,3
9183,2.387777418,2911,800051054.9,2025,1,17,17,3,1
9184,5.78059853,7539,725979785,2025,1,17,17,1,3
9185,1.76130697,7785,430448482.3,2025,1,17,17,2,4
9186,4.319925022,1774,44443550.38,2025,1,17,17,3,1
9187,7.162896258,6065,285586115.7,2025,1,17,17,0,5
9188,1.990160586,2215,371136588.9,2025,1,17,17,1,1
9189,3.795287713,4206,607291243.2,2025,1,17,17,1,3
9190,7.983842886,2017,524706780,2025,1,17,17,2,0
9191,6.195381949,5252,37735800.94,2025,1,17,17,0,0
9192,7.781009244,8816,310226997.2,2025,1,17,17,0,0
9193,7.889162808,5314,710344470.8,2025,1,18,18,4,5
9194,9.758959647,6740,891039283.3,2025,1,18,18,3,0
9195,4.00760108,6897,823367622.3,2025,1,18,18,0,1
9196,3.319681463,9774,189925243.5,2025,1,18,18,4,0
9197,1.255814101,2502,680978253.4,2025,1,18,18,1,1
9198,9.005201547,3666,924270347.2,2025,1,18,18,4,5
9199,1.898848284,6426,665515225.3,2025,1,18,18,0,0
9200,9.717912238,1642,684207478.4,2025,1,18,18,1,4
9201,5.241034288,9358,955990905.1,2025,1,18,18,0,1
9202,4.206825343,7479,145227963.9,2025,1,18,18,1,1
9203,7.598253404,7856,113458692.6,2025,1,18,18,0,2
9204,8.894903602,7079,460899897.9,2025,1,18,18,4,5
9205,7.823239499,5588,292021238,2025,1,18,18,0,0
9206,3.633859967,4312,589854828.3,2025,1,18,18,2,1
9207,2.221140241,2366,506931267.1,2025,1,18,18,3,0
9208,5.114171481,614,927029938.3,2025,1,18,18,3,1
9209,7.271722442,2410,715695317.5,2025,1,18,18,0,5
9210,3.927040486,9173,187475145.3,2025,1,18,18,4,2
9211,2.050460235,2508,595317477.8,2025,1,18,18,4,5
9212,2.204503613,3315,989464573.8,2025,1,18,18,0,2
9213,7.463373786,2123,569756244.8,2025,1,18,18,1,5
9214,5.497912216,284,688052516.4,2025,1,18,18,2,4
9215,9.413624479,7258,353580098.3,2025,1,18,18,1,0
9216,1.73926551,7725,962035560.1,2025,1,18,18,3,1
9217,9.907247181,3744,620371965.4,2025,1,19,19,4,2
9218,4.665002988,2024,345622048,2025,1,19,19,2,1
9219,4.266878689,5437,854408400,2025,1,19,19,3,5
9220,6.12050805,5038,364284889.8,2025,1,19,19,3,0
9221,2.589403435,4593,150310339.4,2025,1,19,19,1,2
9222,6.704784644,8946,943734627.1,2025,1,19,19,3,2
9223,3.95096561,7237,375536163.5,2025,1,19,19,3,1
9224,2.069687755,3017,390483323.6,2025,1,19,19,1,0
9225,8.747289174,6483,451300899.7,2025,1,19,19,0,1
9226,5.839035318,7102,113730886.7,2025,1,19,19,0,2
9227,6.751361208,9071,879935585.7,2025,1,19,19,1,2
9228,6.487265957,1329,279368707.1,2025,1,19,19,4,4
9229,2.231840374,9900,192661974.5,2025,1,19,19,0,4
9230,4.728320422,138,973176410,2025,1,19,19,0,5
9231,9.787615221,2855,775023878.4,2025,1,19,19,4,5
9232,1.538316797,2631,197189640.6,2025,1,19,19,2,5
9233,4.309255772,3916,845959775.6,2025,1,19,19,0,2
9234,8.731932192,3489,843102831,2025,1,19,19,3,3
9235,3.348173233,2742,376721486.5,2025,1,19,19,3,1
9236,6.044158315,5049,615891964.4,2025,1,19,19,0,3
9237,9.164862431,8045,725404209.9,2025,1,19,19,2,4
9238,4.152230622,2136,966933641.1,2025,1,19,19,3,5
9239,8.536868352,3460,519731569.6,2025,1,19,19,4,0
9240,9.107159862,9595,740077391.3,2025,1,19,19,2,0
9241,9.301919486,2081,415829338.3,2025,1,20,20,1,5
9242,8.688438719,5812,658691460.1,2025,1,20,20,0,1
9243,9.689211339,66,811526550.2,2025,1,20,20,3,0
9244,9.093077307,1237,934031860.6,2025,1,20,20,0,5
9245,9.526539763,3655,726661362.8,2025,1,20,20,2,2
9246,3.598859191,8679,653628239.4,2025,1,20,20,2,3
9247,1.873384004,8405,578143688.3,2025,1,20,20,1,2
9248,4.072322765,7320,561769159.9,2025,1,20,20,0,2
9249,7.063504697,1597,563482455.5,2025,1,20,20,2,5
9250,8.940347061,8706,115003500.2,2025,1,20,20,3,4
9251,4.489017946,6379,123532570.2,2025,1,20,20,2,2
9252,3.365550586,3258,517338541.4,2025,1,20,20,4,5
9253,9.611006198,4539,341282844.3,2025,1,20,20,1,1
9254,9.170820434,4322,495726718.1,2025,1,20,20,0,4
9255,2.458069385,5203,489275064.3,2025,1,20,20,1,1
9256,8.9134558,9278,357857405.9,2025,1,20,20,3,2
9257,9.709941085,3228,386093496.4,2025,1,20,20,4,5
9258,6.490587906,2151,658075939,2025,1,20,20,0,4
9259,6.363627392,133,816267329,2025,1,20,20,0,3
9260,1.135152847,5326,447990877.9,2025,1,20,20,2,5
9261,3.694339388,6455,565028326.2,2025,1,20,20,1,2
9262,7.336362988,1766,857936341.6,2025,1,20,20,4,3
9263,8.809992556,4154,924570352.9,2025,1,20,20,1,3
9264,5.233542428,8770,570437420.7,2025,1,20,20,0,5
9265,8.659070423,8353,514962555,2025,1,21,21,0,5
9266,8.448140535,1293,873061363.1,2025,1,21,21,3,5
9267,8.489983518,3390,464322879.8,2025,1,21,21,1,1
9268,8.259792425,1080,551567128.7,2025,1,21,21,0,3
9269,1.744112158,1663,496912326.1,2025,1,21,21,3,3
9270,3.853532092,3597,462189011.9,2025,1,21,21,4,2
9271,5.876133989,6480,602243512.6,2025,1,21,21,2,3
9272,6.107692132,911,200199501,2025,1,21,21,4,3
9273,9.166408245,2290,28955409.8,2025,1,21,21,3,3
9274,6.159030201,474,468445363,2025,1,21,21,1,2
9275,7.230580479,1024,642466436.1,2025,1,21,21,3,2
9276,6.948804516,8936,5869463.886,2025,1,21,21,2,0
9277,9.343818105,1240,29717174.24,2025,1,21,21,2,3
9278,8.378711297,6342,244880750.1,2025,1,21,21,4,0
9279,7.645157299,2402,713853988,2025,1,21,21,1,5
9280,2.027620802,8066,133824015.8,2025,1,21,21,3,4
9281,8.820235243,909,118139176,2025,1,21,21,1,3
9282,3.83666539,4523,454673575.2,2025,1,21,21,2,4
9283,7.811327168,5683,593500960.2,2025,1,21,21,0,5
9284,7.097218489,5600,514663050.2,2025,1,21,21,4,3
9285,1.838248725,9171,873280058.5,2025,1,21,21,4,4
9286,6.499515849,6732,864496220,2025,1,21,21,1,5
9287,3.181490082,6397,391279389.4,2025,1,21,21,1,2
9288,3.626528616,1348,920050972.1,2025,1,21,21,1,2
9289,2.511089981,1840,878861867.2,2025,1,22,22,3,0
9290,5.072864056,8521,324650066.1,2025,1,22,22,0,5
9291,9.636110553,7051,625160673.5,2025,1,22,22,1,5
9292,8.924109503,2765,337972316.9,2025,1,22,22,3,3
9293,5.010771688,8056,887616593.7,2025,1,22,22,1,5
9294,8.538517435,3945,982532158.6,2025,1,22,22,3,0
9295,6.794874798,4817,154457349.9,2025,1,22,22,0,0
9296,9.047591687,5919,294505266.2,2025,1,22,22,4,0
9297,5.895035653,6975,649594510.3,2025,1,22,22,1,0
9298,7.425762434,6633,961838019.6,2025,1,22,22,2,3
9299,6.260116177,7625,616853249.7,2025,1,22,22,3,3
9300,1.09384967,6336,413552879.1,2025,1,22,22,2,3
9301,1.518951873,2952,827636175,2025,1,22,22,3,3
9302,7.634364416,7860,650434947.9,2025,1,22,22,2,0
9303,3.511351359,3637,462843812.1,2025,1,22,22,4,1
9304,3.947105501,905,865382584.6,2025,1,22,22,2,3
9305,4.555865448,2055,24698217.01,2025,1,22,22,0,0
9306,6.404170428,2091,734119777.8,2025,1,22,22,2,4
9307,2.753804038,3321,521718022.2,2025,1,22,22,3,1
9308,5.237110178,1867,779633439,2025,1,22,22,2,5
9309,1.211454351,7877,763711277.6,2025,1,22,22,2,2
9310,2.162711661,1639,23425610.43,2025,1,22,22,3,2
9311,1.633847361,1112,861436483.8,2025,1,22,22,0,4
9312,3.29247666,3429,34635059.66,2025,1,22,22,0,1
9313,4.494659427,1941,283919713.8,2025,1,23,23,4,2
9314,2.303903727,7404,403750174.1,2025,1,23,23,1,4
9315,9.219380337,5091,850749217.8,2025,1,23,23,4,2
9316,6.890816891,7052,998805219.6,2025,1,23,23,1,2
9317,8.144806907,5967,829625534.9,2025,1,23,23,0,5
9318,9.636130484,8872,571094248.6,2025,1,23,23,1,0
9319,5.814299625,2197,582564597.6,2025,1,23,23,2,5
9320,8.3992884,7738,238970035.9,2025,1,23,23,2,2
9321,9.073175956,3104,179832641.8,2025,1,23,23,3,4
9322,1.31542684,8932,194839339.3,2025,1,23,23,3,2
9323,7.41109622,1310,837254673.5,2025,1,23,23,3,4
9324,5.679600423,294,983464775.4,2025,1,23,23,2,5
9325,4.616194442,1648,918931148.7,2025,1,23,23,3,3
9326,5.419751228,9430,220946810.5,2025,1,23,23,4,4
9327,4.109369827,9496,355911664.2,2025,1,23,23,1,1
9328,1.185548604,2990,539858014.1,2025,1,23,23,4,1
9329,3.355430775,2632,29337742.73,2025,1,23,23,1,2
9330,9.99255044,6021,994695712.2,2025,1,23,23,3,5
9331,5.782365006,4712,891622570.6,2025,1,23,23,3,4
9332,5.718956514,1871,775837097,2025,1,23,23,2,4
9333,7.330443393,5120,789583285.9,2025,1,23,23,2,5
9334,2.647685893,2486,248088918.6,2025,1,23,23,3,1
9335,7.16166533,4687,286349512.8,2025,1,23,23,3,1
9336,2.18358005,510,493665296.4,2025,1,23,23,4,2
9337,8.277358398,7092,532066375.6,2025,1,24,24,1,4
9338,2.253202519,590,182504784.2,2025,1,24,24,0,1
9339,7.393791708,1882,489861273.1,2025,1,24,24,4,2
9340,3.176939367,3547,943364709.2,2025,1,24,24,4,4
9341,8.707863556,7401,512175228.4,2025,1,24,24,4,4
9342,2.457703307,8657,799074105.4,2025,1,24,24,4,4
9343,4.568051732,7416,934352957.8,2025,1,24,24,3,2
9344,5.263088267,4894,822631522,2025,1,24,24,3,0
9345,6.819699414,9162,440958319.1,2025,1,24,24,2,1
9346,6.769483782,5064,11959981.52,2025,1,24,24,4,3
9347,2.387340149,9915,146544313.6,2025,1,24,24,4,4
9348,5.30804285,943,900614569.1,2025,1,24,24,0,3
9349,5.576635988,6038,50213030.48,2025,1,24,24,1,5
9350,2.215960381,9397,233808815.3,2025,1,24,24,4,2
9351,7.356573931,3242,403034449.6,2025,1,24,24,4,2
9352,2.146768444,8957,504391367.2,2025,1,24,24,3,5
9353,9.030795886,9144,24851662.18,2025,1,24,24,2,3
9354,4.640820311,9925,812959049.3,2025,1,24,24,0,4
9355,7.147347244,1220,511193653.9,2025,1,24,24,3,0
9356,8.182772329,2244,118585469.7,2025,1,24,24,2,0
9357,7.552623709,2980,487747692.9,2025,1,24,24,3,0
9358,2.361261281,2477,167023220.9,2025,1,24,24,1,1
9359,2.386879085,6225,277934105,2025,1,24,24,0,3
9360,5.693050314,2756,595649319.8,2025,1,24,24,4,3
9361,3.5911016,8658,617210907,2025,1,25,25,4,5
9362,3.733361984,1309,650123660.2,2025,1,25,25,4,2
9363,3.457857636,8436,690660316.5,2025,1,25,25,0,5
9364,6.203803219,527,588546702.6,2025,1,25,25,4,4
9365,7.104744753,5826,152789675.9,2025,1,25,25,0,0
9366,1.813388712,1603,295552234,2025,1,25,25,0,1
9367,2.430461077,7821,811982565.2,2025,1,25,25,0,1
9368,3.602668528,1434,734501879.6,2025,1,25,25,2,4
9369,9.248260993,932,775479416.6,2025,1,25,25,4,5
9370,1.794934196,9391,719635469.2,2025,1,25,25,2,5
9371,3.876577655,3857,628281814.4,2025,1,25,25,0,3
9372,6.839901111,7877,639698201.9,2025,1,25,25,0,4
9373,2.220983838,1395,508849936.4,2025,1,25,25,3,3
9374,6.80872954,9139,542353714.3,2025,1,25,25,1,5
9375,4.175857619,6978,95583653.13,2025,1,25,25,4,4
9376,2.868272328,1716,26438957.8,2025,1,25,25,1,0
9377,4.670360965,6093,71856245.38,2025,1,25,25,3,0
9378,4.383964861,4190,742830636.5,2025,1,25,25,3,1
9379,9.591889669,8876,938757190.4,2025,1,25,25,0,0
9380,8.064493033,5579,361757234.8,2025,1,25,25,1,4
9381,3.256121559,3722,998481127.6,2025,1,25,25,0,1
9382,8.740693143,7348,313079024.6,2025,1,25,25,3,5
9383,7.674779764,284,599032401.3,2025,1,25,25,3,0
9384,5.12237858,4113,244566012.4,2025,1,25,25,3,2
9385,6.190564924,1034,381551840.8,2025,1,26,26,3,2
9386,4.454826224,5721,369628707.2,2025,1,26,26,4,0
9387,3.721338038,3345,420184268.9,2025,1,26,26,4,4
9388,3.943930366,44,666330067.8,2025,1,26,26,0,0
9389,2.501967388,4296,486105359.9,2025,1,26,26,2,4
9390,9.802480015,9952,616905187,2025,1,26,26,3,2
9391,8.685059572,3512,166831290.9,2025,1,26,26,3,5
9392,5.804396637,6552,284781587,2025,1,26,26,0,2
9393,7.757060779,6777,175518753.3,2025,1,26,26,1,0
9394,5.885210789,8652,234601630.8,2025,1,26,26,4,4
9395,8.418908372,9609,416878993.1,2025,1,26,26,4,1
9396,7.90777599,9897,135174509.4,2025,1,26,26,1,0
9397,1.340164503,3636,434623842.4,2025,1,26,26,2,4
9398,9.91203453,9389,76562665.28,2025,1,26,26,3,4
9399,6.986754734,8585,115275934.1,2025,1,26,26,0,0
9400,5.352957223,7861,755303326.4,2025,1,26,26,2,4
9401,9.215638934,425,374010920.6,2025,1,26,26,1,2
9402,3.687150284,1532,914815750.2,2025,1,26,26,1,5
9403,4.176920081,2776,925488268.8,2025,1,26,26,4,3
9404,6.936846871,5252,744884076,2025,1,26,26,0,1
9405,2.490132887,970,540039719.6,2025,1,26,26,1,1
9406,5.705765441,2712,766571599.3,2025,1,26,26,3,2
9407,4.67905024,7126,894314359.9,2025,1,26,26,3,0
9408,8.370047112,7841,518481240.9,2025,1,26,26,4,3
9409,1.723323157,1774,27696222.38,2025,1,27,27,2,5
9410,7.587769674,7552,857421945.4,2025,1,27,27,4,0
9411,4.29876583,2106,955171615.4,2025,1,27,27,0,0
9412,2.964201187,2682,614302330.1,2025,1,27,27,2,4
9413,4.77997,8565,103238691.5,2025,1,27,27,0,1
9414,5.254006772,798,773888270.9,2025,1,27,27,1,5
9415,1.824966857,1263,199031765.4,2025,1,27,27,3,5
9416,2.63212554,1528,969592626.6,2025,1,27,27,1,4
9417,3.648508896,462,323641269.3,2025,1,27,27,2,2
9418,6.63983712,3801,36846382.31,2025,1,27,27,4,0
9419,9.16732569,6751,305337206.5,2025,1,27,27,2,0
9420,8.616727008,5278,903134981.5,2025,1,27,27,4,2
9421,1.43526009,6150,722245509.3,2025,1,27,27,0,5
9422,6.022913062,7351,227007100.3,2025,1,27,27,1,0
9423,7.785812133,1575,980047323.8,2025,1,27,27,4,5
9424,2.124383268,1533,465928907.6,2025,1,27,27,1,3
9425,7.136091607,2065,55952989.28,2025,1,27,27,0,3
9426,6.205928793,1187,477798652.6,2025,1,27,27,4,3
9427,2.543182021,5946,746328852.4,2025,1,27,27,1,1
9428,2.593671669,2087,120487665,2025,1,27,27,4,0
9429,8.681162032,6559,606943636.1,2025,1,27,27,4,3
9430,9.143841038,9530,269470254.6,2025,1,27,27,1,5
9431,7.546913093,1301,89715771.16,2025,1,27,27,2,4
9432,7.617953574,3964,601047521.1,2025,1,27,27,3,3
9433,1.178112154,5429,880766094.3,2025,1,28,28,0,1
9434,4.144905043,6798,25967334.11,2025,1,28,28,3,0
9435,4.502518827,2446,210923815.9,2025,1,28,28,1,5
9436,5.463283542,7872,642255248.2,2025,1,28,28,1,4
9437,3.993004622,6364,730144711.5,2025,1,28,28,4,2
9438,2.319977757,5662,551976452.5,2025,1,28,28,3,3
9439,4.960724462,6533,520817614.5,2025,1,28,28,3,4
9440,1.413546812,2376,167111263.3,2025,1,28,28,2,1
9441,1.668229919,3233,605858300.9,2025,1,28,28,0,4
9442,9.685538834,1074,697579738.9,2025,1,28,28,4,3
9443,6.801732874,6787,621350528.4,2025,1,28,28,2,4
9444,1.425805074,772,28044494.15,2025,1,28,28,0,5
9445,4.565392923,9828,737956232.3,2025,1,28,28,4,5
9446,1.186998427,4654,355154048.3,2025,1,28,28,3,3
9447,5.586381223,2793,309446024.9,2025,1,28,28,2,3
9448,1.347362016,4100,487557013.4,2025,1,28,28,4,3
9449,1.113757091,6747,954788811.3,2025,1,28,28,4,4
9450,3.174137534,3042,548747725.4,2025,1,28,28,3,2
9451,3.420804853,9891,529357537.8,2025,1,28,28,4,5
9452,4.877138654,6862,140969677.1,2025,1,28,28,2,1
9453,7.319645231,9474,917261131.6,2025,1,28,28,1,5
9454,6.57596979,9236,660550852.2,2025,1,28,28,0,0
9455,5.299069882,9043,828171201.9,2025,1,28,28,0,4
9456,2.238967694,9149,281707779.1,2025,1,28,28,2,5
9457,5.834615426,584,576655831.6,2025,1,29,29,4,4
9458,1.641786012,7787,866562940.1,2025,1,29,29,1,0
9459,1.493415012,3019,948004816.8,2025,1,29,29,4,2
9460,4.357493944,5449,504921426.9,2025,1,29,29,2,5
9461,8.168136527,2948,573536547.1,2025,1,29,29,3,3
9462,4.80954543,7071,75408174.9,2025,1,29,29,3,0
9463,4.057109842,4390,778233104.6,2025,1,29,29,4,0
9464,6.963902769,4471,339323665.2,2025,1,29,29,3,2
9465,8.105258063,1517,556564819.7,2025,1,29,29,3,4
9466,9.427904871,2728,622388930.7,2025,1,29,29,1,5
9467,7.492462657,2426,340855382.4,2025,1,29,29,0,5
9468,4.414495241,7323,231504254.9,2025,1,29,29,2,0
